Euclid_ID_x,DES_ID_x,right_ascension,declination,kron_radius,flux_detection_total,agn_no,agn_yes,asymmetry,asymmetry_err,bar_no,bar_strong,bar_weak,basic_download_data_oid,bulge_size_dominant,bulge_size_large,bulge_size_moderate,bulge_size_none,bulge_size_small,clump_count_above_threshold,clump_count_any_threshold,clump_count_unusual_above_threshold,clump_count_unusual_any_threshold,disk_edge_on_no,disk_edge_on_yes,disk_sersic_angle,disk_sersic_angle_err,disk_sersic_disk_axis_ratio,disk_sersic_disk_axis_ratio_err,disk_sersic_disk_radius,disk_sersic_disk_radius_err,disk_sersic_duration,disk_sersic_flags,disk_sersic_iterations,disk_sersic_reduced_chi2,disk_sersic_sersic_axis_ratio,disk_sersic_sersic_axis_ratio_err,disk_sersic_sersic_index,disk_sersic_sersic_index_err,disk_sersic_sersic_radius,disk_sersic_sersic_radius_err,dwarf_no,dwarf_yes,edge_on_bulge_boxy,edge_on_bulge_none,edge_on_bulge_rounded,etg_or_ltg,has_spiral_arms_no,has_spiral_arms_yes,how_rounded_cigar_shaped,how_rounded_completely,how_rounded_in_between,lopsided_no,lopsided_yes,major_merger,major_merger_stage,major_merger_stage_probability,major_merger_stage_uncertainty,major_merger_uncertainty,merging_major_disturbance,merging_merger,merging_minor_disturbance,merging_none,object_id,peculiar_no,peculiar_yes,ring_no,ring_yes,sersic_angle,sersic_angle_err,sersic_ext_duration,sersic_ext_flags,sersic_ext_iterations,sersic_ext_reduced_chi2,sersic_sersic_nir_axis_ratio,sersic_sersic_nir_axis_ratio_err,sersic_sersic_nir_index,sersic_sersic_nir_index_err,sersic_sersic_nir_radius,sersic_sersic_nir_radius_err,sersic_sersic_vis_axis_ratio,sersic_sersic_vis_axis_ratio_err,sersic_sersic_vis_index,sersic_sersic_vis_index_err,sersic_sersic_vis_radius,sersic_sersic_vis_radius_err,sersic_visnir_duration,sersic_visnir_flags,sersic_visnir_iterations,sersic_visnir_reduced_chi2,smooth_or_featured_artifact_star_zoom,smooth_or_featured_featured_or_disk,smooth_or_featured_smooth,spiral_arm_count_1,spiral_arm_count_2,spiral_arm_count_3,spiral_arm_count_4,spiral_arm_count_cant_tell,spiral_arm_count_more_than_4,spiral_winding_loose,spiral_winding_medium,spiral_winding_tight,to_be_published,t_type,gini,gini_err,moment_20,moment_20_err,concentration,concentration_err,smoothness,smoothness_err,HOST_RA,HOST_DEC,DLR,SN_RA,SN_DEC,DDLR,d_DLR,ANGSEP
-517943021283192522,1655086,51.79430216713584,-28.31925221851016,31.50675773620605,2.5626237392425537,,,0.1722050458192825,0.0001524746039649,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-517943021283192522,,,,,36.34783935546875,0.4680903255939483,0.3491819202899933,0,31,0.0561799816787242,0.544566810131073,0.0157056748867034,0.5843901038169861,0.0481020994484424,0.6005275845527649,0.0106653561815619,0.5009313225746155,0.0065608159638941,0.4502286612987518,0.0148683171719312,0.5761687159538269,0.0050650057382881,0.4616855382919311,0,55,0.1865779906511306,,,,,,,,,,,,,1,,0.655112624168396,,-1.3991280794143677,0.8185559511184692,2.3940882682800293,0.4092779755592346,0.1621555835008621,0.0354427471756935,51.794254,-28.319195,0.8882989021838624,51.794292,-28.319025,0.5536369535436796,1.4786242010896624,0.8186209981272378
-529548270283234524,1936125,52.95482700598207,-28.32345244517978,19.480995178222656,5.311023712158203,,,0.4889538884162903,8.623828034615144e-05,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529548270283234524,,,,,-6.220171451568604,0.5772921442985535,0.4646225571632385,0,42,0.0739380493760109,0.7631098628044128,0.0142797697335481,3.350817918777466,0.1609627604484558,0.2101340144872665,0.0034000677987933,0.4737439155578613,0.0082875713706016,2.900155544281006,0.0983121544122695,0.1759351938962936,0.0022752459626644,1.1010856628417969,0,82,0.2702874541282654,,,,,,,,,,,,,1,,0.6043933033943176,,-1.83330500125885,1.754096269607544,3.436892509460449,0.877048134803772,0.1235476359724998,0.0257594361901283,52.9548,-28.323393,2.5175698189315328,52.954872,-28.32342,0.1381196526792836,1.3344956365789482,0.1843200738263038
-533676661286933317,1263785,53.367666139134414,-28.6933317554475,34.77632522583008,4.036073207855225,,,0.2759086787700653,0.0001226517342729,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-533676661286933317,,,,,-88.97762298583984,0.3701117634773254,0.4443072080612182,0,35,0.0627646073698997,0.613209068775177,0.0050053163431584,2.938016414642334,0.0602512508630752,0.6516493558883667,0.0076919859275221,0.5677340030670166,0.0080273523926734,1.8002725839614868,0.0478180572390556,0.708898663520813,0.0138388313353061,1.7268450260162354,0,97,0.2295226901769638,,,,,,,,,,,,,1,,0.6163125038146973,,-1.911027431488037,0.8987808227539062,2.88362979888916,0.4493904113769531,0.1749096810817718,0.027883157134056,53.367622,-28.693291,0.3996675579465774,53.367607,-28.693276,0.6508723903357948,0.42122731604084307,0.27416523006623483
-533306142284574684,1262231,53.330614270928,-28.457468492285795,30.61727333068848,6.417013168334961,,,0.1805253475904464,8.674865239299834e-05,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-533306142284574684,,,,,-74.0865707397461,1.3798805475234983,0.6115924715995789,0,42,0.0696225315332412,0.8353585600852966,0.007861322723329,5.5,,0.7164609432220459,0.0089646903797984,0.9286618232727052,0.0098041044548153,4.712437152862549,0.1203824430704116,0.6217095255851746,0.0207926779985427,2.327634811401367,0,147,0.2339140474796295,,,,,,,,,,,,,1,,0.58656907081604,,-2.212167501449585,1.217719554901123,3.569397687911988,0.6088597774505615,0.1723152846097946,0.0273510683327913,53.33057,-28.457417,0.377629162599144,53.330566,-28.457361,0.6149759911897029,0.6765130793838056,0.41603930154685403
-540468109297877444,1249805,54.04681090712544,-29.787744455556663,45.514835357666016,55.87504577636719,,,0.3034234642982483,0.0,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-540468109297877444,,,,,-47.29181671142578,0.2039805203676223,1.98828387260437,0,69,0.2223856747150421,0.7602384090423584,0.0046778344549238,4.2215070724487305,0.0649690926074981,0.5574724078178406,0.0049742884002625,0.6731113195419312,0.0017697702860459,5.11183500289917,0.059683009982109,0.6661669015884399,0.0061740530654788,4.238726139068604,0,160,0.7663789391517639,,,,,,,,,,,,,1,,0.6764730215072632,,-2.5104992389678955,1.238505482673645,4.374819278717041,0.6192527413368225,0.1633949726819992,0.0074054007418453,54.046764,-29.787718,0.271824873489268,54.046745,-29.787649,0.7756709212040962,0.5164715009493607,0.40061192491705283
-533237488287247584,1339609,53.323748843506,-28.7247584090197,38.85102462768555,28.637184143066406,,,,,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-533237488287247584,,,,,7.779527187347412,1.523773193359375,0.6994372606277466,0,38,0.2165006846189499,0.8185505270957947,0.0087731555104255,4.625176906585693,0.1290507316589355,0.4446435868740082,0.0078079840168356,0.9996577501296996,0.0035116169601678,5.4989542961120605,0.1041943952441215,12.94069480895996,4.092840194702148,2.6440072059631348,0,90,0.1552569568157196,,,,,,,,,,,,,1,,,,,,,,,,53.323727,-28.724712,0.0139716273670631,53.32391,-28.724577,12.941792584183275,0.06396776730649627,0.8278575765539747
-530922489283267113,1598039,53.09224890342219,-28.32671136755836,27.00823211669922,3.4131667613983154,,,0.1984003037214279,0.0001138714069384,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-530922489283267113,,,,,56.42340087890625,0.6058036684989929,0.4771816730499267,0,47,0.0640732645988464,0.6308848261833191,0.0097720911726355,0.9787505865097046,0.0385744050145149,0.4561653137207031,0.0045332885347306,0.6420413255691528,0.0081047276034951,0.5413898229598999,0.0167984347790479,0.4440098106861114,0.0038896794430911,0.8547356128692627,0,71,0.1666841804981231,,,,,,,,,,,,,1,,0.6030685305595398,,-1.3894472122192385,1.0070061683654783,2.289203643798828,0.5035030841827393,0.1331734359264373,0.0286007169634103,53.092228,-28.326656,0.649392783066348,53.091919,-28.32674,0.48356326882885875,2.172430489374527,1.0505075887454236
-529674966282526821,1307953,52.96749665276566,-28.252682116977383,17.44306182861328,1.0325380563735962,,,0.6997876763343811,0.0002482575946487,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529674966282526821,,,,,-41.35279083251953,1.0195581912994385,0.3536239564418793,0,35,0.0561310276389122,0.5195768475532532,0.0813426822423935,1.0541003942489624,0.4145909547805786,0.2741440534591675,0.0204592794179916,0.3404591977596283,0.0182319022715091,2.054936170578003,0.1723875105381012,0.2227536886930465,0.0080944700166583,0.4104386568069458,0,52,0.1671113967895507,,,,,,,,,,,,,1,,0.6949145793914795,,-1.9149010181427,1.6178324222564695,2.8911263942718506,0.8089162111282349,0.1907548159360885,0.0590322688221931,52.967472,-28.252638,1.1546940403072934,52.967396,-28.252647,0.23784458266995745,1.4434101384183167,0.34330728199369004
-539560437297547528,1549078,53.95604375620128,-29.75475287842455,15.850201606750488,2.050281286239624,,,0.7183606624603271,0.0,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-539560437297547528,,,,,-62.85343933105469,2.2910404205322266,0.9844837784767152,0,86,0.0760222747921943,0.5322095155715942,0.0610651820898056,1.639479398727417,0.4588387608528137,0.3084927797317505,0.0216184016317129,0.645297646522522,0.028330722823739,5.4999847412109375,0.0004323991888668,0.2254240661859512,0.0111951408907771,1.6908622980117798,0,256,0.4133861362934112,,,,,,,,,,,,,1,,0.5792194604873657,,-1.860839247703552,2.059039354324341,2.875505208969116,1.0295196771621704,0.1310041695833206,0.0399957336485385,53.956184,-29.754856,2.799186858684899,53.956108,-29.754837,0.24279803363367997,1.4965240083085625,0.3633530865029119
-531479250285220206,1302185,53.14792509862181,-28.522020659910048,22.308002471923828,4.043147563934326,,,0.1766335815191269,0.0001102529931813,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-531479250285220206,,,,,-0.5622411370277405,0.989852011203766,0.3932770192623138,0,35,0.0919553935527801,0.5641548037528992,0.0234916768968105,2.029635429382324,0.185893565416336,0.3025701344013214,0.008250487037003,0.6882656812667847,0.0103527382016181,1.8632683753967283,0.0591299571096897,0.2927718758583069,0.0045036068186163,0.9739876985549928,0,78,0.3586158454418182,,,,,,,,,,,,,1,,0.6073829531669617,,-1.91682517528534,1.414832592010498,3.064002513885498,0.707416296005249,0.1489848792552948,0.0313858315348625,53.147877,-28.521965,1.1185205966814382,53.147728,-28.521929,0.25884234351457425,2.725131301942979,0.7053793725798435
-528056299282415600,1643213,52.80562996927912,-28.241560041583508,37.10069274902344,9.535250663757324,,,0.4457416534423828,5.860469173057936e-05,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-528056299282415600,,,,,-27.65727806091309,0.2596923112869262,0.4064924120903015,0,36,0.0885113477706909,0.5029297471046448,0.0099244406446814,0.5939286947250366,0.0313704125583171,0.6214521527290344,0.0070458855479955,0.4787531197071075,0.0036849174648523,0.4599781930446625,0.0090159438550472,0.6414499878883362,0.0032589370384812,0.7153031229972839,0,65,0.5213032960891724,,,,,,,,,,,,,1,,0.6902350783348083,,-1.512097954750061,0.7185712456703186,2.6513047218322754,0.3592856228351593,0.1726515144109726,0.0189274977892637,52.805607,-28.241508,0.4908069310707872,52.805611,-28.241674,0.6305133524107329,0.6576194957121609,0.4146378728521302
-535428976284061765,1264038,53.54289769863936,-28.40617651552527,27.43773078918457,0.7320095896720886,,,0.3254648149013519,0.0003226366243325,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-535428976284061765,,,,,81.62090301513672,2.389631986618042,1.0055246353149414,0,105,0.0788030624389648,1.0,,5.499832630157471,0.0239644329994916,6.969120502471924,0.9472071528434752,0.2706559896469116,0.044233251363039,0.6959505081176758,0.2070234417915344,0.3579754829406738,0.0273215621709823,2.828166246414185,0,231,0.4582739472389221,,,,,,,,,,,,,1,,0.6183820962905884,,-1.75732684135437,0.9870939254760742,2.585113048553467,0.4935469627380371,0.222925916314125,0.0643539577722549,53.542889,-28.406431,2.7695025597508387,53.542812,-28.406399,0.20721842671568771,4.08104136688891,0.8456669714083597
-536487461297139124,1433040,53.64874610248028,-29.713912440721074,70.1062240600586,25.803295135498047,,,0.2346539944410324,2.7618196327239275e-05,59.33413696289063,1.2664029598236084,2.353996992111206,154,16.91925048828125,52.87744522094727,77.84025573730469,1.308549404144287,8.402584075927734,,,,,81.89442443847656,3.359506607055664,,,,,,,,,,,,,,,,,,,10.38278102874756,12.225759506225586,86.0026626586914,,93.03594207763672,1.8031576871871948,1.0107288360595703,,2.4158935546875,,,,,,,,1.2842754125595093,1.129169225692749,5.188954830169678,96.71271514892578,-536487461297139124,,,,,-22.409650802612305,0.6769239902496338,1.511627435684204,0,46,0.0766496583819389,0.8690876364707947,0.0034348391927778,5.499997138977051,2.353861054871232e-05,1.2460490465164185,0.0071776881814002,0.8946717381477356,0.0043361214920878,5.5,9.904488821872136e-23,1.2032445669174194,0.0091955177485942,5.642952919006348,0,117,0.2549748122692108,,8.63092041015625,90.2468719482422,18.864877700805664,18.30540657043457,15.266151428222656,12.720749855041504,72.78742218017578,82.28606414794922,14.198179244995115,23.57956314086914,61.8349494934082,1,,0.7599406838417053,,-2.534411668777466,0.6717507839202881,4.733384132385254,0.335875391960144,0.296536773443222,0.0132346292957663,53.648689,-29.713867,0.2041857213742673,53.648651,-29.713785,1.2668305410046408,0.43156532313925616,0.5467201317913465
